Time,Weight
"04/04/2019, 00:21:43",92.64
"04/04/2019, 00:22:03",92.63
"04/04/2019, 00:22:23",92.62
"04/04/2019, 00:22:43",92.61
"04/04/2019, 00:23:03",92.6
"04/04/2019, 00:23:23",92.59
"04/04/2019, 00:23:43",92.58
"04/04/2019, 00:24:03",92.57
"04/04/2019, 00:24:23",92.56
"04/04/2019, 00:24:43",92.55
"04/04/2019, 00:25:03",92.54
"04/04/2019, 00:25:23",92.53
"04/04/2019, 00:25:43",92.52
"04/04/2019, 00:26:03",92.51
"04/04/2019, 00:26:23",92.5
"04/04/2019, 00:26:43",92.49
"04/04/2019, 00:27:03",92.48
"04/04/2019, 00:27:23",92.47
"04/04/2019, 00:27:43",92.46
"04/04/2019, 00:28:03",92.45
"04/04/2019, 00:28:23",92.44
"04/04/2019, 00:28:43",92.43
"04/04/2019, 00:29:03",92.42
"04/04/2019, 00:29:23",92.41
"04/04/2019, 00:29:43",92.4
"04/04/2019, 00:30:03",92.39
"04/04/2019, 00:30:23",92.38
"04/04/2019, 00:30:43",92.37
"04/04/2019, 00:31:03",92.36
"04/04/2019, 00:31:23",92.35
"04/04/2019, 00:31:43",92.34
"04/04/2019, 00:32:03",92.33
"04/04/2019, 00:32:23",92.32
"04/04/2019, 00:32:43",92.31
"04/04/2019, 00:33:03",92.3
"04/04/2019, 00:33:23",92.29
"04/04/2019, 00:33:43",92.28
"04/04/2019, 00:34:03",92.27
"04/04/2019, 00:34:23",92.26
"04/04/2019, 00:34:43",92.25
"04/04/2019, 00:35:03",92.24
"04/04/2019, 00:35:23",92.23
"04/04/2019, 00:35:43",92.22
"04/04/2019, 00:36:03",92.21
"04/04/2019, 00:36:23",92.2
"04/04/2019, 00:36:43",92.19
"04/04/2019, 00:37:03",92.18
"04/04/2019, 00:37:23",92.17
"04/04/2019, 00:37:43",92.16
"04/04/2019, 00:38:03",92.15
"04/04/2019, 00:38:23",92.14
"04/04/2019, 00:38:43",92.13
"04/04/2019, 00:39:03",92.12
"04/04/2019, 00:39:23",92.11
"04/04/2019, 00:39:43",92.1
"04/04/2019, 00:40:03",92.09
"04/04/2019, 00:40:23",92.08
"04/04/2019, 00:40:43",92.07
"04/04/2019, 00:41:03",92.06
"04/04/2019, 00:41:23",92.05
"04/04/2019, 00:41:43",92.04
"04/04/2019, 00:42:03",92.03
"04/04/2019, 00:42:23",92.02
"04/04/2019, 00:42:43",92.01
"04/04/2019, 00:43:03",92
"04/04/2019, 00:43:23",91.99
"04/04/2019, 00:43:43",91.98
"04/04/2019, 00:44:03",91.97
"04/04/2019, 00:44:23",91.96
"04/04/2019, 00:44:43",91.95
"04/04/2019, 00:45:03",91.94
"04/04/2019, 00:45:23",91.93
"04/04/2019, 00:45:43",91.92
"04/04/2019, 00:46:03",91.91
"04/04/2019, 00:46:23",91.9
"04/04/2019, 00:46:43",91.89
"04/04/2019, 00:47:03",91.88
"04/04/2019, 00:47:23",91.87
"04/04/2019, 00:47:43",91.86
"04/04/2019, 00:48:03",91.85
"04/04/2019, 00:48:23",91.84
"04/04/2019, 00:48:43",91.83
"04/04/2019, 00:49:03",91.82
"04/04/2019, 00:49:23",91.81
"04/04/2019, 00:49:43",91.8
"04/04/2019, 00:50:03",91.79
"04/04/2019, 00:50:23",91.78
"04/04/2019, 00:50:43",91.77
"04/04/2019, 00:51:03",91.76
"04/04/2019, 00:51:23",91.75
"04/04/2019, 00:51:43",91.74
"04/04/2019, 00:52:03",91.73
"04/04/2019, 00:52:23",91.72
"04/04/2019, 00:52:43",91.71
"04/04/2019, 00:53:03",91.7
"04/04/2019, 00:53:23",91.69
"04/04/2019, 00:53:43",91.68
"04/04/2019, 00:54:03",91.67
"04/04/2019, 00:54:23",91.66
"04/04/2019, 00:54:43",91.65
"04/04/2019, 00:55:03",91.64
"04/04/2019, 00:55:23",91.63
"04/04/2019, 00:55:43",91.62
"04/04/2019, 00:56:03",91.61
"04/04/2019, 00:56:23",91.6
"04/04/2019, 00:56:43",91.59
"04/04/2019, 00:57:03",91.58
"04/04/2019, 00:57:23",91.57
"04/04/2019, 00:57:43",91.56
"04/04/2019, 00:58:03",91.55
"04/04/2019, 00:58:23",91.54
"04/04/2019, 00:58:43",91.53
"04/04/2019, 00:59:03",91.52
"04/04/2019, 00:59:23",91.51
"04/04/2019, 00:59:43",91.5
"04/04/2019, 01:00:03",91.49
"04/04/2019, 01:00:23",91.48
"04/04/2019, 01:00:43",91.47
"04/04/2019, 01:01:03",91.46
"04/04/2019, 01:01:23",91.45
"04/04/2019, 01:01:43",91.44
"04/04/2019, 01:02:03",91.43
"04/04/2019, 01:02:23",91.42
"04/04/2019, 01:02:43",91.41
"04/04/2019, 01:03:03",91.4
"04/04/2019, 01:03:23",91.39
"04/04/2019, 01:03:43",91.38
"04/04/2019, 01:04:03",91.37
"04/04/2019, 01:04:23",91.36
"04/04/2019, 01:04:43",91.35
"04/04/2019, 01:05:03",91.34
"04/04/2019, 01:05:23",91.33
"04/04/2019, 01:05:43",91.32
"04/04/2019, 01:06:03",91.31
"04/04/2019, 01:06:23",91.3
"04/04/2019, 01:06:43",91.29
"04/04/2019, 01:07:03",91.28
"04/04/2019, 01:07:23",91.27
"04/04/2019, 01:07:43",91.26
"04/04/2019, 01:08:03",91.25
"04/04/2019, 01:08:23",91.24
"04/04/2019, 01:08:43",91.23
"04/04/2019, 01:09:03",91.22
"04/04/2019, 01:09:23",91.21
"04/04/2019, 01:09:43",91.2
"04/04/2019, 01:10:03",91.19
"04/04/2019, 01:10:23",91.18
"04/04/2019, 01:10:43",91.17
"04/04/2019, 01:11:03",91.16
"04/04/2019, 01:11:23",91.15
"04/04/2019, 01:11:43",91.14
"04/04/2019, 01:12:03",91.13
"04/04/2019, 01:12:23",91.12
"04/04/2019, 01:12:43",91.11
"04/04/2019, 01:13:03",91.1
"04/04/2019, 01:13:23",91.09
"04/04/2019, 01:13:43",91.08
"04/04/2019, 01:14:03",91.07
"04/04/2019, 01:14:23",91.06
"04/04/2019, 01:14:43",91.05
"04/04/2019, 01:15:03",91.04
"04/04/2019, 01:15:23",91.03
"04/04/2019, 01:15:43",91.02
"04/04/2019, 01:16:03",91.01
"04/04/2019, 01:16:23",91
"04/04/2019, 01:16:43",90.99
"04/04/2019, 01:17:03",90.98
"04/04/2019, 01:17:23",90.97
"04/04/2019, 01:17:43",90.96
"04/04/2019, 01:18:03",90.95
"04/04/2019, 01:18:23",90.94
"04/04/2019, 01:18:43",90.93
"04/04/2019, 01:19:03",90.92
"04/04/2019, 01:19:23",90.91
"04/04/2019, 01:19:43",90.9
"04/04/2019, 01:20:03",90.89
"04/04/2019, 01:20:23",90.88
"04/04/2019, 01:20:43",90.87
"04/04/2019, 01:21:03",90.86
"04/04/2019, 01:21:23",90.85
"04/04/2019, 01:21:43",90.84
"04/04/2019, 01:22:03",90.83
"04/04/2019, 01:22:23",90.82
"04/04/2019, 01:22:43",90.81
"04/04/2019, 01:23:03",90.8
"04/04/2019, 01:23:23",90.79
"04/04/2019, 01:23:43",90.78
"04/04/2019, 01:24:03",90.77
"04/04/2019, 01:24:23",90.76
"04/04/2019, 01:24:43",90.75
"04/04/2019, 01:25:03",90.74
"04/04/2019, 01:25:23",90.73
"04/04/2019, 01:25:43",90.72
"04/04/2019, 01:26:03",90.71
"04/04/2019, 01:26:23",90.7
"04/04/2019, 01:26:43",90.69
"04/04/2019, 01:27:03",90.68
"04/04/2019, 01:27:23",90.67
"04/04/2019, 01:27:43",90.66
"04/04/2019, 01:28:03",90.65
"04/04/2019, 01:28:23",90.64
"04/04/2019, 01:28:43",90.63
"04/04/2019, 01:29:03",90.62
"04/04/2019, 01:29:23",90.61
"04/04/2019, 01:29:43",90.6
"04/04/2019, 01:30:03",90.59
"04/04/2019, 01:30:23",90.58
"04/04/2019, 01:30:43",90.57
"04/04/2019, 01:31:03",90.56
"04/04/2019, 01:31:23",90.55
"04/04/2019, 01:31:43",90.54
"04/04/2019, 01:32:03",90.53
"04/04/2019, 01:32:23",90.52
"04/04/2019, 01:32:43",90.51
"04/04/2019, 01:33:03",90.5
"04/04/2019, 01:33:23",90.49
"04/04/2019, 01:33:43",90.48
"04/04/2019, 01:34:03",90.47
"04/04/2019, 01:34:23",90.46
"04/04/2019, 01:34:43",90.45
"04/04/2019, 01:35:03",90.44
"04/04/2019, 01:35:23",90.43
"04/04/2019, 01:35:43",90.42
"04/04/2019, 01:36:03",90.41
"04/04/2019, 01:36:23",90.4
"04/04/2019, 01:36:43",90.39
"04/04/2019, 01:37:03",90.38
"04/04/2019, 01:37:23",90.37
"04/04/2019, 01:37:43",90.36
"04/04/2019, 01:38:03",90.35
"04/04/2019, 01:38:23",90.34
"04/04/2019, 01:38:43",90.33
"04/04/2019, 01:39:03",90.32
"04/04/2019, 01:39:23",90.31
"04/04/2019, 01:39:43",90.3
"04/04/2019, 01:40:03",90.29
"04/04/2019, 01:40:23",90.28
"04/04/2019, 01:40:43",90.27
"04/04/2019, 01:41:03",90.26
"04/04/2019, 01:41:23",90.25
"04/04/2019, 01:41:43",90.24
"04/04/2019, 01:42:03",90.23
"04/04/2019, 01:42:23",90.22
"04/04/2019, 01:42:43",90.21
"04/04/2019, 01:43:03",90.2
"04/04/2019, 01:43:23",90.19
"04/04/2019, 01:43:43",90.18
"04/04/2019, 01:44:03",90.17
"04/04/2019, 01:44:23",90.16
"04/04/2019, 01:44:43",90.15
"04/04/2019, 01:45:03",90.14
"04/04/2019, 01:45:23",90.13
"04/04/2019, 01:45:43",90.12
"04/04/2019, 01:46:03",90.11
"04/04/2019, 01:46:23",90.1
"04/04/2019, 01:46:43",90.09
"04/04/2019, 01:47:03",90.08
"04/04/2019, 01:47:23",90.07
"04/04/2019, 01:47:43",90.06
"04/04/2019, 01:48:03",90.05
"04/04/2019, 01:48:23",90.04
"04/04/2019, 01:48:43",90.03
"04/04/2019, 01:49:03",90.02
"04/04/2019, 01:49:23",90.01
"04/04/2019, 01:49:43",90
"04/04/2019, 01:50:03",89.99
"04/04/2019, 01:50:23",89.98
"04/04/2019, 01:50:43",89.97
"04/04/2019, 01:51:03",89.96
"04/04/2019, 01:51:23",89.95
"04/04/2019, 01:51:43",89.94
"04/04/2019, 01:52:03",89.93
"04/04/2019, 01:52:23",89.92
"04/04/2019, 01:52:43",89.91
"04/04/2019, 01:53:03",89.9
"04/04/2019, 01:53:23",89.89
"04/04/2019, 01:53:43",89.88
"04/04/2019, 01:54:03",89.87
"04/04/2019, 01:54:23",89.86
"04/04/2019, 01:54:43",89.85
"04/04/2019, 01:55:03",89.84
"04/04/2019, 01:55:23",89.83
"04/04/2019, 01:55:43",89.82
"04/04/2019, 01:56:03",89.81
"04/04/2019, 01:56:23",89.8
"04/04/2019, 01:56:43",89.79
"04/04/2019, 01:57:03",89.78
"04/04/2019, 01:57:23",89.77
"04/04/2019, 01:57:43",89.76
"04/04/2019, 01:58:03",89.75
"04/04/2019, 01:58:23",89.74
"04/04/2019, 01:58:43",89.73
"04/04/2019, 01:59:03",89.72
"04/04/2019, 01:59:23",89.71
"04/04/2019, 01:59:43",89.7
"04/04/2019, 02:00:03",89.69
"04/04/2019, 02:00:23",89.68
"04/04/2019, 02:00:43",89.67
"04/04/2019, 02:01:03",89.66
"04/04/2019, 02:01:23",89.65
"04/04/2019, 02:01:43",89.64
"04/04/2019, 02:02:03",89.63
"04/04/2019, 02:02:23",89.62
"04/04/2019, 02:02:43",89.61
"04/04/2019, 02:03:03",89.6
"04/04/2019, 02:03:23",89.59
"04/04/2019, 02:03:43",89.58
"04/04/2019, 02:04:03",89.57
"04/04/2019, 02:04:23",89.56
"04/04/2019, 02:04:43",89.55
"04/04/2019, 02:05:03",89.54
"04/04/2019, 02:05:23",89.53
"04/04/2019, 02:05:43",89.52
"04/04/2019, 02:06:03",89.51
"04/04/2019, 02:06:23",89.5
"04/04/2019, 02:06:43",89.49
"04/04/2019, 02:07:03",89.48
"04/04/2019, 02:07:23",89.47
"04/04/2019, 02:07:43",89.46
"04/04/2019, 02:08:03",89.45
"04/04/2019, 02:08:23",89.44
"04/04/2019, 02:08:43",89.43
"04/04/2019, 02:09:03",89.42
"04/04/2019, 02:09:23",89.41
"04/04/2019, 02:09:43",89.4
"04/04/2019, 02:10:03",89.39
"04/04/2019, 02:10:23",89.38
"04/04/2019, 02:10:43",89.37
"04/04/2019, 02:11:03",89.36
"04/04/2019, 02:11:23",89.35
"04/04/2019, 02:11:43",89.34
"04/04/2019, 02:12:03",89.33
"04/04/2019, 02:12:23",89.32
"04/04/2019, 02:12:43",89.31
"04/04/2019, 02:13:03",89.3
"04/04/2019, 02:13:23",89.29
"04/04/2019, 02:13:43",89.28
"04/04/2019, 02:14:03",89.27
"04/04/2019, 02:14:23",89.26
"04/04/2019, 02:14:43",89.25
"04/04/2019, 02:15:03",89.24
"04/04/2019, 02:15:23",89.23
"04/04/2019, 02:15:43",89.22
"04/04/2019, 02:16:03",89.21
"04/04/2019, 02:16:23",89.2
"04/04/2019, 02:16:43",89.19
"04/04/2019, 02:17:03",89.18
"04/04/2019, 02:17:23",89.17
"04/04/2019, 02:17:43",89.16
"04/04/2019, 02:18:03",89.15
"04/04/2019, 02:18:23",89.14
"04/04/2019, 02:18:43",89.13
"04/04/2019, 02:19:03",89.12
"04/04/2019, 02:19:23",89.11
"04/04/2019, 02:19:43",89.1
"04/04/2019, 02:20:03",89.09
"04/04/2019, 02:20:23",89.08
"04/04/2019, 02:20:43",89.07
"04/04/2019, 02:21:03",89.06
"04/04/2019, 02:21:23",89.05
"04/04/2019, 02:21:43",89.04
"04/04/2019, 02:22:03",89.03
"04/04/2019, 02:22:23",89.02
"04/04/2019, 02:22:43",89.01
"04/04/2019, 02:23:03",89
"04/04/2019, 02:23:23",88.99
"04/04/2019, 02:23:43",88.98
"04/04/2019, 02:24:03",88.97
"04/04/2019, 02:24:23",88.96
"04/04/2019, 02:24:43",88.95
"04/04/2019, 02:25:03",88.94
"04/04/2019, 02:25:23",88.93
"04/04/2019, 02:25:43",88.92
"04/04/2019, 02:26:03",88.91
"04/04/2019, 02:26:23",88.9
"04/04/2019, 02:26:43",88.89
"04/04/2019, 02:27:03",88.88
"04/04/2019, 02:27:23",88.87
"04/04/2019, 02:27:43",88.86
"04/04/2019, 02:28:03",88.85
"04/04/2019, 02:28:23",88.84
"04/04/2019, 02:28:43",88.83
"04/04/2019, 02:29:03",88.82
"04/04/2019, 02:29:23",88.81
"04/04/2019, 02:29:43",88.8
"04/04/2019, 02:30:03",88.79
"04/04/2019, 02:30:23",88.78
"04/04/2019, 02:30:43",88.77
"04/04/2019, 02:31:03",88.76
"04/04/2019, 02:31:23",88.75
"04/04/2019, 02:31:43",88.74
"04/04/2019, 02:32:03",88.73
"04/04/2019, 02:32:23",88.72
"04/04/2019, 02:32:43",88.71
"04/04/2019, 02:33:03",88.7
"04/04/2019, 02:33:23",88.69
"04/04/2019, 02:33:43",88.68
"04/04/2019, 02:34:03",88.67
"04/04/2019, 02:34:23",88.66
"04/04/2019, 02:34:43",88.65
"04/04/2019, 02:35:03",88.64
"04/04/2019, 02:35:23",88.63
"04/04/2019, 02:35:43",88.62
"04/04/2019, 02:36:03",88.61
"04/04/2019, 02:36:23",88.6
"04/04/2019, 02:36:43",88.59
"04/04/2019, 02:37:03",88.58
"04/04/2019, 02:37:23",88.57
"04/04/2019, 02:37:43",88.56
"04/04/2019, 02:38:03",88.55
"04/04/2019, 02:38:23",88.54
"04/04/2019, 02:38:43",88.53
"04/04/2019, 02:39:03",88.52
"04/04/2019, 02:39:23",88.51
"04/04/2019, 02:39:43",88.5
"04/04/2019, 02:40:03",88.49
"04/04/2019, 02:40:23",88.48
"04/04/2019, 02:40:43",88.47
"04/04/2019, 02:41:03",88.46
"04/04/2019, 02:41:23",88.45
"04/04/2019, 02:41:43",88.44
"04/04/2019, 02:42:03",88.43
"04/04/2019, 02:42:23",88.42
"04/04/2019, 02:42:43",88.41
"04/04/2019, 02:43:03",88.4
"04/04/2019, 02:43:23",88.39
"04/04/2019, 02:43:43",88.38
"04/04/2019, 02:44:03",88.37
"04/04/2019, 02:44:23",88.36
"04/04/2019, 02:44:43",88.35
"04/04/2019, 02:45:03",88.34
"04/04/2019, 02:45:23",88.33
"04/04/2019, 02:45:43",88.32
"04/04/2019, 02:46:03",88.31
"04/04/2019, 02:46:23",88.3
"04/04/2019, 02:46:43",88.29
"04/04/2019, 02:47:03",88.28
"04/04/2019, 02:47:23",88.27
"04/04/2019, 02:47:43",88.26
"04/04/2019, 02:48:03",88.25
"04/04/2019, 02:48:23",88.24
"04/04/2019, 02:48:43",88.23
"04/04/2019, 02:49:03",88.22
"04/04/2019, 02:49:23",88.21
"04/04/2019, 02:49:43",88.2
"04/04/2019, 02:50:03",88.19
"04/04/2019, 02:50:23",88.18
"04/04/2019, 02:50:43",88.17
"04/04/2019, 02:51:03",88.16
"04/04/2019, 02:51:23",88.15
"04/04/2019, 02:51:43",88.14
"04/04/2019, 02:52:03",88.13
"04/04/2019, 02:52:23",88.12
"04/04/2019, 02:52:43",88.11
"04/04/2019, 02:53:03",88.1
"04/04/2019, 02:53:23",88.09
"04/04/2019, 02:53:43",88.08
"04/04/2019, 02:54:03",88.07
"04/04/2019, 02:54:23",88.06
"04/04/2019, 02:54:43",88.05
"04/04/2019, 02:55:03",88.04
"04/04/2019, 02:55:23",88.03
"04/04/2019, 02:55:43",88.02
"04/04/2019, 02:56:03",88.01
"04/04/2019, 02:56:23",88
"04/04/2019, 02:56:43",87.99
"04/04/2019, 02:57:03",87.98
"04/04/2019, 02:57:23",87.97
"04/04/2019, 02:57:43",87.96
"04/04/2019, 02:58:03",87.95
"04/04/2019, 02:58:23",87.94
"04/04/2019, 02:58:43",87.93
"04/04/2019, 02:59:03",87.92
"04/04/2019, 02:59:23",87.91
"04/04/2019, 02:59:43",87.9
"04/04/2019, 03:00:03",87.89
"04/04/2019, 03:00:23",87.88
"04/04/2019, 03:00:43",87.87
"04/04/2019, 03:01:03",87.86
"04/04/2019, 03:01:23",87.85
"04/04/2019, 03:01:43",87.84
"04/04/2019, 03:02:03",87.83
"04/04/2019, 03:02:23",87.82
"04/04/2019, 03:02:43",87.81
"04/04/2019, 03:03:03",87.8
"04/04/2019, 03:03:23",87.79
"04/04/2019, 03:03:43",87.78
"04/04/2019, 03:04:03",87.77
"04/04/2019, 03:04:23",87.76
"04/04/2019, 03:04:43",87.75
"04/04/2019, 03:05:03",87.74
"04/04/2019, 03:05:23",87.73
"04/04/2019, 03:05:43",87.72
"04/04/2019, 03:06:03",87.71
"04/04/2019, 03:06:23",87.7
"04/04/2019, 03:06:43",87.69
"04/04/2019, 03:07:03",87.68
"04/04/2019, 03:07:23",87.67
"04/04/2019, 03:07:43",87.66
"04/04/2019, 03:08:03",87.65
"04/04/2019, 03:08:23",87.64
"04/04/2019, 03:08:43",87.63
"04/04/2019, 03:09:03",87.62
"04/04/2019, 03:09:23",87.61
"04/04/2019, 03:09:43",87.6
"04/04/2019, 03:10:03",87.59
"04/04/2019, 03:10:23",87.58
"04/04/2019, 03:10:43",87.57
"04/04/2019, 03:11:03",87.56
"04/04/2019, 03:11:23",87.55
"04/04/2019, 03:11:43",87.54
"04/04/2019, 03:12:03",87.53
"04/04/2019, 03:12:23",87.52
"04/04/2019, 03:12:43",87.51
"04/04/2019, 03:13:03",87.5
"04/04/2019, 03:13:23",87.49
"04/04/2019, 03:13:43",87.48
"04/04/2019, 03:14:03",87.47
"04/04/2019, 03:14:23",87.46
"04/04/2019, 03:14:43",87.45
"04/04/2019, 03:15:03",87.44
"04/04/2019, 03:15:23",87.43
"04/04/2019, 03:15:43",87.42
"04/04/2019, 03:16:03",87.41
"04/04/2019, 03:16:23",87.4
"04/04/2019, 03:16:43",87.39
"04/04/2019, 03:17:03",87.38
"04/04/2019, 03:17:23",87.37
"04/04/2019, 03:17:43",87.36
"04/04/2019, 03:18:03",87.35
"04/04/2019, 03:18:23",87.34
"04/04/2019, 03:18:43",87.33
"04/04/2019, 03:19:03",87.32
"04/04/2019, 03:19:23",87.31
"04/04/2019, 03:19:43",87.3
"04/04/2019, 03:20:03",87.29
"04/04/2019, 03:20:23",87.28
"04/04/2019, 03:20:43",87.27
"04/04/2019, 03:21:03",87.26
"04/04/2019, 03:21:23",87.25
"04/04/2019, 03:21:43",87.24
"04/04/2019, 03:22:03",87.23
"04/04/2019, 03:22:23",87.22
"04/04/2019, 03:22:43",87.21
"04/04/2019, 03:23:03",87.2
"04/04/2019, 03:23:23",87.19
"04/04/2019, 03:23:43",87.18
"04/04/2019, 03:24:03",87.17
"04/04/2019, 03:24:23",87.16
"04/04/2019, 03:24:43",87.15
"04/04/2019, 03:25:03",87.14
"04/04/2019, 03:25:23",87.13
"04/04/2019, 03:25:43",87.12
"04/04/2019, 03:26:03",87.11
"04/04/2019, 03:26:23",87.1
"04/04/2019, 03:26:43",87.09
"04/04/2019, 03:27:03",87.08
"04/04/2019, 03:27:23",87.07
"04/04/2019, 03:27:43",87.06
"04/04/2019, 03:28:03",87.05
"04/04/2019, 03:28:23",87.04
"04/04/2019, 03:28:43",87.03
"04/04/2019, 03:29:03",87.02
"04/04/2019, 03:29:23",87.01
"04/04/2019, 03:29:43",87
"04/04/2019, 03:30:03",86.99
"04/04/2019, 03:30:23",86.98
"04/04/2019, 03:30:43",86.97
"04/04/2019, 03:31:03",86.96
"04/04/2019, 03:31:23",86.95
"04/04/2019, 03:31:43",86.94
"04/04/2019, 03:32:03",86.93
"04/04/2019, 03:32:23",86.92
"04/04/2019, 03:32:43",86.91
"04/04/2019, 03:33:03",86.9
"04/04/2019, 03:33:23",86.89
"04/04/2019, 03:33:43",86.88
"04/04/2019, 03:34:03",86.87
"04/04/2019, 03:34:23",86.86
"04/04/2019, 03:34:43",86.85
"04/04/2019, 03:35:03",86.84
"04/04/2019, 03:35:23",86.83
"04/04/2019, 03:35:43",86.82
"04/04/2019, 03:36:03",86.81
"04/04/2019, 03:36:23",86.8
"04/04/2019, 03:36:43",86.79
"04/04/2019, 03:37:03",86.78
"04/04/2019, 03:37:23",86.77
"04/04/2019, 03:37:43",86.76
"04/04/2019, 03:38:03",86.75
"04/04/2019, 03:38:23",86.74
"04/04/2019, 03:38:43",86.73
"04/04/2019, 03:39:03",86.72
"04/04/2019, 03:39:23",86.71
"04/04/2019, 03:39:43",86.7
"04/04/2019, 03:40:03",86.69
"04/04/2019, 03:40:23",86.68
"04/04/2019, 03:40:43",86.67
"04/04/2019, 03:41:03",86.66
"04/04/2019, 03:41:23",86.65
"04/04/2019, 03:41:43",86.64
"04/04/2019, 03:42:03",86.63
"04/04/2019, 03:42:23",86.62
"04/04/2019, 03:42:43",86.61
"04/04/2019, 03:43:03",86.6
"04/04/2019, 03:43:23",86.59
"04/04/2019, 03:43:43",86.58
"04/04/2019, 03:44:03",86.57
"04/04/2019, 03:44:23",86.56
"04/04/2019, 03:44:43",86.55
"04/04/2019, 03:45:03",86.54
"04/04/2019, 03:45:23",86.53
"04/04/2019, 03:45:43",86.52
"04/04/2019, 03:46:03",86.51
"04/04/2019, 03:46:23",86.5
"04/04/2019, 03:46:43",86.49
"04/04/2019, 03:47:03",86.48
"04/04/2019, 03:47:23",86.47
"04/04/2019, 03:47:43",86.46
"04/04/2019, 03:48:03",86.45
"04/04/2019, 03:48:23",86.44
"04/04/2019, 03:48:43",86.43
"04/04/2019, 03:49:03",86.42
"04/04/2019, 03:49:23",86.41
"04/04/2019, 03:49:43",86.4
"04/04/2019, 03:50:03",86.39
"04/04/2019, 03:50:23",86.38
"04/04/2019, 03:50:43",86.37
"04/04/2019, 03:51:03",86.36
"04/04/2019, 03:51:23",86.35
"04/04/2019, 03:51:43",86.34
"04/04/2019, 03:52:03",86.33
"04/04/2019, 03:52:23",86.32
"04/04/2019, 03:52:43",86.31
"04/04/2019, 03:53:03",86.3
"04/04/2019, 03:53:23",86.29
"04/04/2019, 03:53:43",86.28
"04/04/2019, 03:54:03",86.27
"04/04/2019, 03:54:23",86.26
"04/04/2019, 03:54:43",86.25
"04/04/2019, 03:55:03",86.24
"04/04/2019, 03:55:23",86.23
"04/04/2019, 03:55:43",86.22
"04/04/2019, 03:56:03",86.21
"04/04/2019, 03:56:23",86.2
"04/04/2019, 03:56:43",86.19
"04/04/2019, 03:57:03",86.18
"04/04/2019, 03:57:23",86.17
"04/04/2019, 03:57:43",86.16
"04/04/2019, 03:58:03",86.15
"04/04/2019, 03:58:23",86.14
"04/04/2019, 03:58:43",86.13
"04/04/2019, 03:59:03",86.12
"04/04/2019, 03:59:23",86.11
"04/04/2019, 03:59:43",86.1
"04/04/2019, 04:00:03",86.09
"04/04/2019, 04:00:23",86.08
"04/04/2019, 04:00:43",86.07
"04/04/2019, 04:01:03",86.06
"04/04/2019, 04:01:23",86.05
"04/04/2019, 04:01:43",86.04
"04/04/2019, 04:02:03",86.03
"04/04/2019, 04:02:23",86.02
"04/04/2019, 04:02:43",86.01
"04/04/2019, 04:03:03",86
"04/04/2019, 04:03:23",85.99
"04/04/2019, 04:03:43",85.98
"04/04/2019, 04:04:03",85.97
"04/04/2019, 04:04:23",85.96
"04/04/2019, 04:04:43",85.95
"04/04/2019, 04:05:03",85.94
"04/04/2019, 04:05:23",85.93
"04/04/2019, 04:05:43",85.92
"04/04/2019, 04:06:03",85.91
"04/04/2019, 04:06:23",85.9
"04/04/2019, 04:06:43",85.89
"04/04/2019, 04:07:03",85.88
"04/04/2019, 04:07:23",85.87
"04/04/2019, 04:07:43",85.86
"04/04/2019, 04:08:03",85.85
"04/04/2019, 04:08:23",85.84
"04/04/2019, 04:08:43",85.83
"04/04/2019, 04:09:03",85.82
"04/04/2019, 04:09:23",85.81
"04/04/2019, 04:09:43",85.8
"04/04/2019, 04:10:03",85.79
"04/04/2019, 04:10:23",85.78
"04/04/2019, 04:10:43",85.77
"04/04/2019, 04:11:03",85.76
"04/04/2019, 04:11:23",85.75
"04/04/2019, 04:11:43",85.74
"04/04/2019, 04:12:03",85.73
"04/04/2019, 04:12:23",85.72
"04/04/2019, 04:12:43",85.71
"04/04/2019, 04:13:03",85.7
"04/04/2019, 04:13:23",85.69
"04/04/2019, 04:13:43",85.68
"04/04/2019, 04:14:03",85.67
"04/04/2019, 04:14:23",85.66
"04/04/2019, 04:14:43",85.65
"04/04/2019, 04:15:03",85.64
"04/04/2019, 04:15:23",85.63
"04/04/2019, 04:15:43",85.62
"04/04/2019, 04:16:03",85.61
"04/04/2019, 04:16:23",85.6
"04/04/2019, 04:16:43",85.59
"04/04/2019, 04:17:03",85.58
"04/04/2019, 04:17:23",85.57
"04/04/2019, 04:17:43",85.56
"04/04/2019, 04:18:03",85.55
"04/04/2019, 04:18:23",85.54
"04/04/2019, 04:18:43",85.53
"04/04/2019, 04:19:03",85.52
"04/04/2019, 04:19:23",85.51
"04/04/2019, 04:19:43",85.5
"04/04/2019, 04:20:03",85.49
"04/04/2019, 04:20:23",85.48
"04/04/2019, 04:20:43",85.47
"04/04/2019, 04:21:03",85.46
"04/04/2019, 04:21:23",85.45
"04/04/2019, 04:21:43",85.44
"04/04/2019, 04:22:03",85.43
"04/04/2019, 04:22:23",85.42
"04/04/2019, 04:22:43",85.41
"04/04/2019, 04:23:03",85.4
"04/04/2019, 04:23:23",85.39
"04/04/2019, 04:23:43",85.38
"04/04/2019, 04:24:03",85.37
"04/04/2019, 04:24:23",85.36
"04/04/2019, 04:24:43",85.35
"04/04/2019, 04:25:03",85.34
"04/04/2019, 04:25:23",85.33
"04/04/2019, 04:25:43",85.32
"04/04/2019, 04:26:03",85.31
"04/04/2019, 04:26:23",85.3
"04/04/2019, 04:26:43",85.29
"04/04/2019, 04:27:03",85.28
